Date,HPQ,JNJ,C,WMT,HD,INTC,MSFT,T,AIG,PFE,VZ,BAC,CVX,MDLZ,TRV,CSCO,UNH,GS,NKE,V,AAPL,WBA,AMGN,HON,CRM,JPM,CAT,KO,MCD,AXP,MRK,IBM,MMM,PG,GE,XOM,RTX,IP,AA,MO,DWDP,AMZN,NVDA,SHW,DIS
2001-01-17,8.57197093963623,24.328065872192383,292.17633056640625,11.636725425720215,27.743642807006836,17.348262786865234,16.28786849975586,7.234185695648193,0.0,0.0,15.259923934936523,0.0,16.44271469116211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3347110748291,12.19038200378418,14.59329605102539,18.972497940063477,30.97647476196289,31.97480010986328,49.320125579833984,23.556140899658203,18.47466468811035,123.09437561035156,18.726221084594727,13.542232513427734,14.73415470123291,58.86280822753906,2.470885992050171,0.0,0.0,0.0,0.0,25.683956146240234
2001-01-18,9.40207290649414,24.94165802001953,294.5517578125,11.447943687438965,26.47235870361328,18.3080997467041,17.0762939453125,7.270133018493652,0.0,0.0,15.772710800170898,0.0,16.276248931884766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.55832862854004,11.39606761932373,14.388647079467773,18.391359329223633,31.09398078918457,32.614288330078125,55.249996185302734,23.341983795166016,18.63916778564453,125.56626892089844,18.463708877563477,13.71825885772705,14.431913375854492,60.39741134643555,2.488921642303467,0.0,0.0,0.0,0.0,25.491573333740234
2001-01-19,9.6900634765625,24.974836349487305,295.2305603027344,10.962515830993652,24.528078079223633,19.09019660949707,18.768543243408203,7.144320964813232,0.0,0.0,15.666616439819336,0.0,16.250627517700195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.123554229736328,11.08898639678955,14.058055877685547,17.946962356567383,30.46739387512207,32.44213104248047,56.748416900634766,22.860151290893555,18.408857345581055,123.9183120727539,18.536630630493164,13.342734336853027,13.97855281829834,57.32821273803711,2.506958246231079,0.0,0.0,0.0,0.0,25.154888153076172
2001-01-22,9.351247787475586,25.024587631225586,292.515625,11.340076446533203,26.17324447631836,18.98354721069336,18.499326705932617,7.027493953704834,0.0,0.0,15.259923934936523,0.0,16.314659118652344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.278827667236328,11.157230377197266,14.02656364440918,18.32299041748047,28.196043014526367,32.39292526245117,55.3775634765625,23.315221786499023,18.194990158081055,120.62259674072266,18.726221084594727,13.495296478271484,14.406729698181152,58.86280822753906,2.55745792388916,0.0,0.0,0.0,0.0,23.952457427978516
2001-01-23,9.30042552947998,24.593414306640625,297.94525146484375,11.515368461608887,26.771499633789062,20.121135711669922,18.633926391601562,7.09039831161499,0.0,0.0,15.224562644958496,0.0,16.301851272583008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.68254852294922,11.361948013305664,14.325671195983887,17.981143951416016,29.135910034179688,31.310707092285156,55.63260269165039,23.77027130126953,18.27723503112793,123.09437561035156,19.090829849243164,13.65958309173584,14.73415470123291,59.520477294921875,2.535813808441162,0.0,0.0,0.0,0.0,23.086702346801758
2001-01-24,9.486774444580078,24.02957534790039,303.0354919433594,11.542335510253906,26.95844078063965,20.618831634521484,19.36467933654785,6.811816692352295,0.0,0.0,14.676399230957031,0.0,16.365877151489258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.458919525146484,11.51549243927002,14.624783515930176,16.85305404663086,28.97926902770996,31.06475830078125,56.33396530151367,22.940458297729492,18.408857345581055,122.10567474365234,19.047080993652344,13.706524848937988,14.608222961425781,60.61663055419922,2.5682780742645264,0.0,0.0,0.0,0.0,23.47147560119629
2001-01-25,9.334309577941895,24.34465217590332,300.3206481933594,11.650205612182617,27.519298553466797,19.62343978881836,19.018539428710938,6.811816692352295,0.0,0.0,14.481902122497559,0.0,17.04458999633789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.365753173828125,11.822572708129883,14.766472816467285,16.169357299804688,29.057588577270508,32.22077560424805,56.49336624145508,23.449054718017578,18.408857345581055,121.11695098876953,19.251258850097656,14.187657356262207,15.162335395812988,62.151248931884766,2.5863144397735596,0.0,0.0,0.0,0.0,23.134801864624023
2001-01-26,9.334309577941895,24.394412994384766,299.64190673828125,11.569294929504395,26.771499633789062,20.4055233001709,19.691591262817383,6.712964057922363,0.0,0.0,14.676399230957031,0.0,16.929338455200195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.92476463317871,11.805513381958008,14.59329605102539,15.861696243286133,29.214218139648438,32.36833572387695,58.24683380126953,22.980615615844727,18.227890014648438,117.65653991699219,18.901241302490234,13.729991912841797,14.809707641601562,60.61663055419922,2.5286004543304443,0.0,0.0,0.0,0.0,22.942405700683594
2001-01-29,10.17253303527832,24.304851531982422,305.139404296875,11.693357467651367,27.220176696777344,21.080968856811523,19.845426559448242,6.887303352355957,0.0,0.0,15.073908805847168,0.0,16.698843002319336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.388099670410156,11.764566421508789,14.387396812438965,16.14611053466797,29.831409454345703,31.604883193969727,58.65108108520508,22.975797653198242,17.596158981323242,117.01049041748047,18.714557647705078,13.819188117980957,15.043449401855469,59.665164947509766,2.563084363937378,0.0,0.0,0.0,0.0,23.71773910522461
2001-01-30,10.245713233947754,24.304851531982422,305.139404296875,11.600584983825684,27.519298553466797,21.045421600341797,19.499286651611328,6.890178203582764,0.0,0.0,15.246480941772461,0.0,16.77259635925293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.81541633605957,12.11941146850586,14.586379051208496,16.10782814025879,30.019405364990234,31.876428604125977,59.4825553894043,23.855928421020508,18.714845657348633,121.94093322753906,19.12991714477539,13.973143577575684,15.518974304199219,62.12054443359375,2.5919406414031982,0.0,0.0,0.0,0.0,23.779306411743164
2001-01-31,9.988215446472168,24.710830688476562,303.8905029296875,12.254287719726562,28.835432052612305,21.045421600341797,18.78777503967285,6.95200252532959,0.0,0.0,15.546374320983887,0.0,17.06355094909668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.323495864868164,12.070281028747559,14.60904598236084,16.053131103515625,29.51184844970703,32.34078598022461,57.13101577758789,23.695323944091797,18.909629821777344,121.22906494140625,19.636276245117188,14.078291893005371,15.57538890838623,64.70962524414062,2.5394210815429688,0.0,0.0,0.0,0.0,23.43300437927246
2001-02-01,9.990926742553711,24.90717887878418,305.4146728515625,12.016975402832031,29.10463523864746,21.507577896118164,19.191604614257812,7.268335819244385,0.0,0.0,15.560525894165039,0.0,17.06149673461914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.750816345214844,12.100310325622559,14.46798324584961,15.878108024597168,29.7562198638916,33.245933532714844,58.17671203613281,23.8880615234375,19.46501922607422,121.88816833496094,19.482276916503906,13.92245101928711,15.655977249145508,66.9288558959961,2.642730236053467,0.0,0.0,0.0,0.0,24.241037368774414
2001-02-02,9.6900634765625,25.233535766601562,301.8766174316406,11.814166069030762,28.051734924316406,20.29888916015625,18.710859298706055,7.160494327545166,0.0,0.0,14.71176815032959,0.0,16.88733673095703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.149585723876953,12.08393383026123,14.543554306030273,16.09688949584961,30.144695281982422,33.04521179199219,56.248538970947266,23.284168243408203,19.415008544921875,122.02001190185547,19.365604400634766,13.886781692504883,15.523002624511719,66.13627624511719,2.6207985877990723,0.0,0.0,0.0,0.0,23.663867950439453
2001-02-05,9.56808853149414,24.9230899810791,306.4488220214844,11.615682601928711,27.884227752685547,19.74115562438965,19.05699920654297,7.146113872528076,0.0,0.0,14.853228569030762,0.0,16.918067932128906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.12970733642578,11.947444915771484,14.911303520202637,16.058591842651367,30.332683563232422,33.245933532714844,57.24324035644531,23.506877899169922,19.57030487060547,126.15941619873047,19.78797721862793,13.931838989257812,15.716434478759766,64.95624542236328,2.6819756031036377,0.0,0.0,0.0,0.0,23.417612075805664
2001-02-06,9.974663734436035,24.787776947021484,300.0803527832031,11.477609634399414,27.309911727905273,20.16798973083496,19.24929428100586,7.153303146362305,0.0,0.0,15.390767097473145,0.0,17.352455139160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.976943969726562,11.87921142578125,14.966708183288574,16.425065994262695,29.442941665649414,33.19869613647461,58.24810028076172,23.911619186401367,19.509763717651367,125.50021362304688,19.680627822875977,13.96187973022461,15.410162925720215,65.59029388427734,2.664083957672119,0.0,0.0,0.0,0.0,24.3256893157959
2001-02-07,9.757823944091797,25.180461883544922,295.8892517089844,11.79259204864502,27.38768768310547,19.88343048095703,19.903125762939453,6.995142936706543,0.0,0.0,14.980546951293945,0.0,17.077884674072266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.001789093017578,11.903776168823242,15.112799644470215,16.009380340576172,29.054454803466797,32.2109260559082,59.703556060791016,23.95872688293457,19.79140853881836,123.78646087646484,19.78853416442871,13.943098068237305,15.269120216369629,64.81529235839844,2.6548500061035156,0.0,0.0,0.0,0.0,23.856258392333984
2001-02-08,9.44340705871582,25.10883331298828,294.473876953125,11.283442497253418,26.31682777404785,19.70557403564453,19.153146743774414,6.933316707611084,0.0,0.0,15.037123680114746,0.0,17.26434326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.678829193115234,11.78640079498291,15.26644515991211,16.047666549682617,29.51184844970703,32.65168762207031,58.26852035522461,23.995136260986328,19.715072631835938,124.28744506835938,19.821367263793945,14.083921432495117,14.874197959899902,65.16756439208984,2.7091002464294434,0.0,0.0,0.0,0.0,24.725860595703125
2001-02-09,9.080194473266602,25.201696395874023,294.2018737792969,10.87352466583252,26.580053329467773,19.06532859802246,18.19164276123047,6.696069240570068,0.0,0.0,14.850398063659668,0.0,17.598323822021484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.81298828125,11.737269401550293,15.14806842803955,16.27737808227539,29.467992782592773,32.55329132080078,57.19611358642578,23.697458267211914,19.73876190185547,120.38530731201172,20.140382766723633,14.059520721435547,14.74927043914795,65.34368896484375,2.7702794075012207,0.0,0.0,0.0,0.0,24.587337493896484
2001-02-12,8.836254119873047,26.029542922973633,301.8222961425781,11.531551361083984,27.35776138305664,19.670015335083008,18.076263427734375,6.868609428405762,0.0,0.0,15.121992111206055,0.0,17.72945785522461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.111114501953125,11.772753715515137,15.319337844848633,16.3156681060791,30.144695281982422,32.655616760253906,58.677085876464844,24.08721351623535,19.76772117614746,125.26300048828125,20.11692237854004,14.082046508789062,14.991061210632324,64.26929473876953,2.767393112182617,0.0,0.0,0.0,0.0,25.018285751342773
2001-02-13,8.998882293701172,25.71114730834961,297.1411437988281,11.67177963256836,27.704761505126953,18.46063995361328,17.903188705444336,6.9678215980529785,0.0,0.0,15.334188461303711,0.0,17.620851516723633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.41051483154297,11.808238983154297,15.1027250289917,16.408647537231445,29.311368942260742,31.77803611755371,58.089805603027344,24.442699432373047,19.622953414916992,124.34022521972656,19.88938331604004,14.532673835754395,14.954784393310547,62.87788772583008,2.747192621231079,0.0,0.0,0.0,0.0,24.241037368774414
2001-02-14,9.321434020996094,25.37946319580078,292.0246276855469,11.434462547302246,27.35177993774414,19.421016693115234,17.960886001586914,6.7578959465026855,0.0,0.0,14.768359184265137,0.0,17.724092483520508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.435348510742188,11.715429306030273,14.98686695098877,15.99843978881836,29.223642349243164,31.337282180786133,58.77922058105469,23.76384162902832,19.396575927734375,121.96728515625,19.68765640258789,14.499719619750977,14.547774314880371,62.50802993774414,2.656581163406372,0.0,0.0,0.0,0.0,23.971691131591797
2001-02-15,9.852689743041992,25.07863998413086,294.3106994628906,11.218717575073242,26.68773078918457,20.381406784057617,18.095495223999023,6.7578959465026855,0.0,0.0,14.742894172668457,0.0,17.631189346313477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.39560317993164,12.042983055114746,14.702235221862793,16.45241355895996,29.36148452758789,30.735166549682617,59.63713836669922,24.57332420349121,19.44133186340332,126.50214385986328,19.352218627929688,14.87633228302002,15.273152351379395,64.07556915283203,2.654273748397827,0.0,0.0,0.0,0.0,24.941335678100586
2001-02-16,8.979904174804688,25.166484832763672,293.9295959472656,11.296384811401367,25.724557876586914,19.563295364379883,17.633974075317383,6.861421585083008,0.0,0.0,14.85888671875,0.0,17.86861228942871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.83285903930664,11.920153617858887,14.9515962600708,16.52897834777832,29.587055206298828,30.416397094726562,58.7281494140625,24.24567413330078,19.699289321899414,123.9183120727539,19.70876121520996,14.73510456085205,14.813742637634277,61.64498519897461,2.685439348220825,0.0,0.0,0.0,0.0,24.633512496948242
2001-02-20,8.267046928405762,25.56583023071289,278.68890380859375,11.520761489868164,26.37664222717285,17.891530990600586,17.191682815551758,7.012393951416016,0.0,0.0,14.556163787841797,0.0,17.858285903930664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.819223403930664,11.409723281860352,14.727423667907715,16.649314880371094,28.810104370117188,30.656442642211914,56.94078826904297,24.378448486328125,19.928281784057617,125.73755645751953,19.657154083251953,14.829251289367676,14.894343376159668,61.99728012084961,2.766237735748291,0.0,0.0,0.0,0.0,23.971691131591797
2001-02-21,8.13422966003418,25.800111770629883,262.9036865234375,10.832533836364746,24.498159408569336,17.50026512145996,17.307064056396484,6.829790115356445,0.0,0.0,13.863014221191406,0.0,17.740602493286133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.527324676513672,11.180434226989746,13.833252906799316,16.233619689941406,27.550676345825195,30.9752254486084,54.903167724609375,23.95218849182129,20.215194702148438,124.70929718017578,19.591482162475586,14.898930549621582,14.525132179260254,60.447296142578125,2.7737414836883545,0.0,0.0,0.0,0.0,24.248733520507812
2001-02-22,8.069180488586426,25.696290969848633,264.53656005859375,10.722505569458008,23.9298152923584,17.07342529296875,16.980144500732422,7.035399913787842,0.0,0.0,13.863014221191406,0.0,17.77156639099121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.999361038208008,11.106729507446289,13.347119331359863,16.44146728515625,27.88274574279785,30.577749252319336,55.613014221191406,23.734752655029297,20.03093910217285,124.18207550048828,19.753337860107422,14.772756576538086,14.659014701843262,62.261451721191406,2.7708547115325928,0.0,0.0,0.0,0.0,23.856258392333984
2001-02-23,8.13151741027832,25.422056198120117,262.35943603515625,10.847636222839355,23.935806274414062,17.037853240966797,17.46090316772461,7.148990631103516,0.0,0.0,13.896965980529785,0.0,17.437114715576172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.378259658813477,10.942951202392578,13.097762107849121,16.474285125732422,28.133394241333008,30.333751678466797,53.110679626464844,23.767061233520508,19.749290466308594,121.75636291503906,19.586801528930664,14.54679012298584,14.53730297088623,61.098995208740234,2.713717460632324,0.0,0.0,0.0,0.0,23.31756591796875
2001-02-26,8.13151741027832,25.491281509399414,273.7900390625,11.018072128295898,26.17324447631836,16.78887939453125,18.326250076293945,7.23238468170166,0.0,0.0,14.414695739746094,0.0,17.457763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.123577117919922,11.36331844329834,13.216142654418945,16.343013763427734,28.32135772705078,31.2192325592041,53.774539947509766,23.97156524658203,18.71747589111328,126.50214385986328,19.657154083251953,14.772756576538086,15.093147277832031,63.406280517578125,2.6837077140808105,0.0,0.0,0.0,0.0,24.16408348083496
2001-02-27,7.752056121826172,25.544530868530273,271.06842041015625,11.000814437866211,26.681753158569336,16.50431251525879,18.2685546875,7.272646427154541,0.0,0.0,14.3864164352417,0.0,17.6931209564209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.65155792236328,11.598060607910156,13.097762107849121,16.43599510192871,28.47174072265625,31.447452545166016,52.390621185302734,24.326791763305664,18.609561920166016,126.55482482910156,19.305299758911133,14.99872875213623,15.206756591796875,63.846580505371094,2.785282850265503,0.0,0.0,0.0,0.0,23.663867950439453
2001-02-28,7.819813251495361,25.911924362182617,267.693603515625,10.806645393371582,25.425434112548828,16.255332946777344,18.153182983398438,6.858543872833252,0.0,0.0,14.004472732543945,0.0,17.68486785888672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.184478759765625,11.355124473571777,13.357194900512695,16.080482482910156,27.494274139404297,31.56159210205078,51.01689910888672,24.27295684814453,18.55691146850586,122.60005187988281,19.01209259033203,14.671073913574219,15.279792785644531,62.98357391357422,2.7806665897369385,0.0,0.0,0.0,0.0,23.817779541015625
2001-03-01,7.860469341278076,26.377822875976562,264.8089294433594,10.429086685180664,24.82719612121582,16.575458526611328,18.263761520385742,6.5422163009643555,0.0,0.0,13.704584121704102,0.0,17.92848014831543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.91119384765625,11.464311599731445,13.274072647094727,15.97655963897705,26.94289207458496,31.38450050354004,54.157554626464844,23.594820022583008,18.069969177246094,121.04451751708984,19.09419059753418,14.689909934997559,15.235162734985352,64.25167083740234,2.8020215034484863,0.0,0.0,0.0,0.0,23.348350524902344
2001-03-02,8.00141716003418,26.396459579467773,261.2709045410156,10.554224014282227,24.857107162475586,16.682161331176758,17.441669464111328,6.696069240570068,0.0,0.0,14.007306098937988,0.0,18.2608642578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.757156372070312,11.649920463562012,13.236292839050293,15.779658317565918,27.41281509399414,31.541921615600586,52.242515563964844,23.967256546020508,18.33316993713379,117.51144409179688,19.51876449584961,14.697439193725586,15.823465347290039,65.16756439208984,2.868391752243042,0.0,0.0,0.0,0.0,23.07900619506836
2001-03-05,8.23452091217041,26.21808624267578,262.6315612792969,10.435563087463379,24.785314559936523,17.286848068237305,17.672428131103516,6.52927827835083,0.0,0.0,13.616875648498535,0.0,18.659313201904297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.23416519165039,12.100310325622559,12.64437198638916,15.621030807495117,27.12459373474121,31.297914505004883,53.57540512084961,24.154558181762695,18.467424392700195,119.2843246459961,19.668888092041016,15.083468437194824,16.298166275024414,67.06974792480469,2.8470377922058105,0.0,0.0,0.0,0.0,22.725008010864258
2001-03-06,8.714279174804688,25.770832061767578,264.6997985839844,10.690143585205078,24.767343521118164,17.92710304260254,18.287784576416016,6.6155476570129395,0.0,0.0,13.614043235778809,0.0,18.67376708984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.830432891845703,12.149439811706543,12.543627738952637,15.779658317565918,26.93661117553711,30.479360580444336,54.13203048706055,24.16533088684082,18.17523765563965,120.18399047851562,19.610248565673828,15.134318351745605,16.062843322753906,66.91126251220703,2.818180561065674,0.0,0.0,0.0,0.0,22.87891960144043
2001-03-07,8.7684907913208,25.238367080688477,274.60650634765625,10.938248634338379,26.168603897094727,18.745197296142578,18.672399520874023,6.322228908538818,0.0,0.0,13.512198448181152,0.0,18.86578369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.968278884887695,12.77452564239502,12.702313423156738,15.533519744873047,27.694787979125977,29.40816879272461,54.92359161376953,24.31171417236328,18.03573989868164,121.66582489013672,19.753337860107422,15.382879257202148,16.460460662841797,69.20088958740234,2.8880152702331543,0.0,0.0,0.0,0.0,23.071306228637695
2001-03-08,8.584177017211914,26.055700302124023,276.2393493652344,11.143204689025879,26.779396057128906,18.923049926757812,18.2301082611084,6.536466598510742,0.0,0.0,13.933741569519043,0.0,19.189910888671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.96332550048828,13.044742584228516,12.946633338928223,16.02578353881836,27.838916778564453,29.562326431274414,54.37205123901367,25.228824615478516,18.688526153564453,121.37472534179688,20.13803482055664,15.456319808959961,16.602466583251953,68.69012451171875,2.9347634315490723,0.0,0.0,0.0,0.0,22.971269607543945
